customer_id,age,city,account_type,balance,monthly_income,credit_score,transaction_amount,merchant_category,risk_bucket,transaction_date,default_flag
2006,62,Mumbai,Current,355597.0,43188.0,817.0,21813.0,Utilities,High,2024-02-11 22:00:00,0
2007,35,Bangalore,Current,352852.0,74999.0,535.0,41441.0,Shopping,Medium,2024-02-11 23:00:00,0
2008,49,Mumbai,Current,,57095.0,726.0,39392.0,Shopping,High,2024-02-12 00:00:00,0
2009,53,Mumbai,Savings,655757.0,53589.0,415.0,24613.0,Travel,Low,2024-02-12 01:00:00,0
2010,50,Delhi,Savings,336752.0,,462.0,23955.0,Shopping,High,2024-02-12 02:00:00,0
2011,59,Mumbai,Current,308094.0,58032.0,525.0,47558.0,Shopping,Medium,2024-02-12 03:00:00,0
2012,47,Delhi,Current,483711.0,36834.0,529.0,31249.0,Utilities,Low,2024-02-12 04:00:00,0
2013,56,Pune,Savings,380098.0,26368.0,481.0,21066.0,Utilities,Medium,2024-02-12 05:00:00,0
2014,49,Delhi,Savings,,62392.0,548.0,7888.0,Travel,High,2024-02-12 06:00:00,0
2015,58,Bangalore,Savings,312293.0,47292.0,617.0,29726.0,Travel,Medium,2024-02-12 07:00:00,0
2016,53,Delhi,Current,429735.0,93687.0,509.0,34952.0,Travel,High,2024-02-12 08:00:00,0
2017,57,Pune,Current,326796.0,80000.0,691.0,17420.0,Utilities,Low,2024-02-12 09:00:00,1
2018,47,Bangalore,Current,335690.0,93949.0,395.0,28494.0,Shopping,Medium,2024-02-12 10:00:00,0
2019,53,Hyderabad,Savings,544759.0,,385.0,20637.0,Utilities,Medium,2024-02-12 11:00:00,1
2020,24,Hyderabad,Savings,,62723.0,714.0,22792.0,Utilities,High,2024-02-12 12:00:00,0
2021,42,Delhi,Current,572732.0,7587.0,693.0,-4854.0,Shopping,Medium,2024-02-12 13:00:00,0
2022,22,Delhi,Current,252645.0,54364.0,800.0,22339.0,Shopping,Medium,2024-02-12 14:00:00,0
2023,30,Pune,Savings,501482.0,61970.0,432.0,36632.0,Travel,Low,2024-02-12 15:00:00,0
2024,25,Pune,Savings,811346.0,63081.0,613.0,17423.0,Shopping,High,2024-02-12 16:00:00,0
2025,30,Mumbai,Savings,444159.0,59153.0,520.0,25630.0,Shopping,High,2024-02-12 17:00:00,0
2026,53,Pune,Savings,623712.0,61332.0,737.0,15929.0,Shopping,Low,2024-02-12 18:00:00,0
2027,58,Mumbai,Current,622401.0,5735.0,345.0,29325.0,Shopping,Low,2024-02-12 19:00:00,0
2028,33,Bangalore,Savings,629780.0,65124.0,491.0,22402.0,Travel,High,2024-02-12 20:00:00,0
2029,51,Delhi,Savings,,69669.0,819.0,13729.0,Travel,Low,2024-02-12 21:00:00,0
2030,56,Bangalore,Savings,584913.0,86761.0,678.0,40991.0,Shopping,Low,2024-02-12 22:00:00,0
2031,44,Pune,Current,604852.0,67375.0,,36147.0,Shopping,Low,2024-02-12 23:00:00,0
2032,35,Bangalore,Current,595317.0,57385.0,338.0,17741.0,Travel,High,2024-02-13 00:00:00,0
2033,49,Bangalore,Savings,332387.0,82099.0,592.0,30973.0,Travel,Low,2024-02-13 01:00:00,0
2034,28,Bangalore,Savings,243892.0,,461.0,31449.0,Shopping,Medium,2024-02-13 02:00:00,0
2035,25,Pune,Savings,266962.0,49701.0,630.0,32708.0,Utilities,Medium,2024-02-13 03:00:00,0
2036,49,Bangalore,Current,459476.0,44684.0,403.0,4669.0,Travel,High,2024-02-13 04:00:00,0
2037,24,Mumbai,Current,589089.0,59310.0,460.0,37079.0,Travel,Low,2024-02-13 05:00:00,0
2038,32,Pune,Current,334338.0,,353.0,18164.0,Travel,Medium,2024-02-13 06:00:00,0
2039,22,Bangalore,Savings,638596.0,86393.0,333.0,20706.0,Shopping,High,2024-02-13 07:00:00,0
2040,47,Pune,Current,424659.0,55004.0,541.0,56655.0,Shopping,Medium,2024-02-13 08:00:00,1
2041,51,Hyderabad,Savings,426087.0,66376.0,412.0,28622.0,Travel,Low,2024-02-13 09:00:00,1
2042,56,Mumbai,Savings,374584.0,64462.0,617.0,20364.0,Shopping,High,2024-02-13 10:00:00,0
2043,56,Bangalore,Savings,,85250.0,322.0,-1464.0,Shopping,Medium,2024-02-13 11:00:00,0
2044,46,Hyderabad,Current,534397.0,22761.0,417.0,41677.0,Travel,High,2024-02-13 12:00:00,0
2045,63,Hyderabad,Savings,756900.0,62246.0,511.0,8857.0,Shopping,Medium,2024-02-13 13:00:00,0
2046,47,Pune,Current,490600.0,82924.0,717.0,12959.0,Utilities,Medium,2024-02-13 14:00:00,0
2047,25,Hyderabad,Current,222405.0,58040.0,412.0,21024.0,Shopping,Low,2024-02-13 15:00:00,0
2048,40,Mumbai,Savings,617051.0,40975.0,343.0,41997.0,Shopping,Low,2024-02-13 16:00:00,0
2049,31,Mumbai,Savings,256280.0,47922.0,427.0,34279.0,Travel,Medium,2024-02-13 17:00:00,0
2050,30,Delhi,Current,318645.0,52141.0,457.0,23106.0,Travel,High,2024-02-13 18:00:00,0
2051,60,Mumbai,Savings,464249.0,45579.0,693.0,28700.0,Utilities,High,2024-02-13 19:00:00,0
2052,58,Hyderabad,Current,518427.0,56944.0,811.0,17795.0,Shopping,Low,2024-02-13 20:00:00,0
2053,26,Mumbai,Savings,348700.0,90165.0,344.0,26676.0,Utilities,Medium,2024-02-13 21:00:00,1
2054,28,Pune,Current,458403.0,48053.0,407.0,25880.0,Utilities,Low,2024-02-13 22:00:00,0
2055,43,Delhi,Current,607274.0,50247.0,518.0,36625.0,Travel,Medium,2024-02-13 23:00:00,0
2056,46,Hyderabad,Current,627827.0,69196.0,742.0,36606.0,Shopping,Medium,2024-02-14 00:00:00,0
2057,63,Delhi,Current,687718.0,56504.0,614.0,30928.0,Travel,Low,2024-02-14 01:00:00,0
2058,32,Hyderabad,Savings,786413.0,33416.0,476.0,20652.0,Utilities,High,2024-02-14 02:00:00,0
2059,46,Pune,Savings,621483.0,58776.0,527.0,33902.0,Utilities,Low,2024-02-14 03:00:00,1
2060,33,Delhi,Current,467490.0,58022.0,566.0,23896.0,Travel,Medium,2024-02-14 04:00:00,0
2061,60,Bangalore,Current,628897.0,79514.0,678.0,12017.0,Travel,Low,2024-02-14 05:00:00,0
2062,38,Hyderabad,Savings,570007.0,,788.0,20161.0,Travel,High,2024-02-14 06:00:00,0
2063,45,Bangalore,Savings,575955.0,79646.0,589.0,26014.0,Travel,High,2024-02-14 07:00:00,0
2064,53,Delhi,Savings,526583.0,58043.0,656.0,35923.0,Travel,Medium,2024-02-14 08:00:00,1
2065,60,Bangalore,Savings,363192.0,37841.0,503.0,22798.0,Utilities,Low,2024-02-14 09:00:00,0
2066,63,Bangalore,Savings,345786.0,33824.0,512.0,10490.0,Travel,High,2024-02-14 10:00:00,0
2067,32,Delhi,Savings,485432.0,98688.0,622.0,25681.0,Shopping,Low,2024-02-14 11:00:00,0
2068,64,Pune,Current,522337.0,56802.0,480.0,26361.0,Utilities,High,2024-02-14 12:00:00,0
2069,56,Bangalore,Savings,398084.0,78730.0,798.0,27230.0,Utilities,Medium,2024-02-14 13:00:00,0
2070,24,Bangalore,Savings,563501.0,25838.0,619.0,36038.0,Shopping,Medium,2024-02-14 14:00:00,0
2071,25,Pune,Current,812115.0,112754.0,382.0,37227.0,Shopping,Low,2024-02-14 15:00:00,0
2072,57,Bangalore,Savings,238350.0,77865.0,602.0,17869.0,Utilities,Medium,2024-02-14 16:00:00,1
2073,28,Bangalore,Savings,587337.0,54891.0,561.0,17606.0,Travel,High,2024-02-14 17:00:00,0
2074,62,Bangalore,Savings,490104.0,53877.0,499.0,12518.0,Utilities,Medium,2024-02-14 18:00:00,1
2075,48,Mumbai,Savings,567598.0,74692.0,539.0,33386.0,Utilities,High,2024-02-14 19:00:00,0
2076,51,Pune,Savings,435393.0,73544.0,594.0,42386.0,Shopping,High,2024-02-14 20:00:00,0
2077,29,Bangalore,Current,478091.0,63651.0,811.0,21219.0,Utilities,Medium,2024-02-14 21:00:00,0
2078,49,Pune,Savings,519425.0,,695.0,22103.0,Travel,High,2024-02-14 22:00:00,0
2079,34,Hyderabad,Current,454755.0,,437.0,42601.0,Shopping,High,2024-02-14 23:00:00,0
2080,60,Hyderabad,Current,271919.0,25166.0,428.0,31067.0,Utilities,Low,2024-02-15 00:00:00,0
2081,61,Bangalore,Savings,464913.0,,348.0,30235.0,Utilities,Low,2024-02-15 01:00:00,0
2082,42,Pune,Current,287535.0,27063.0,592.0,10709.0,Travel,Low,2024-02-15 02:00:00,0
2083,31,Pune,Savings,597979.0,72092.0,835.0,33145.0,Utilities,Medium,2024-02-15 03:00:00,0
2084,43,Pune,Current,220168.0,46484.0,610.0,13850.0,Utilities,Low,2024-02-15 04:00:00,1
2085,21,Mumbai,Current,654298.0,28568.0,836.0,11392.0,Utilities,High,2024-02-15 05:00:00,1
2086,57,Hyderabad,Savings,564434.0,44124.0,533.0,20839.0,Utilities,Medium,2024-02-15 06:00:00,0
2087,41,Pune,Savings,565008.0,62987.0,508.0,17970.0,Travel,Medium,2024-02-15 07:00:00,0
2088,46,Pune,Savings,175354.0,55895.0,393.0,22341.0,Utilities,Medium,2024-02-15 08:00:00,0
2089,56,Mumbai,Savings,450710.0,36537.0,626.0,7708.0,Utilities,Medium,2024-02-15 09:00:00,0
2090,43,Mumbai,Savings,,25903.0,524.0,36506.0,Utilities,High,2024-02-15 10:00:00,0
2091,21,Pune,Current,422209.0,61479.0,,38532.0,Shopping,High,2024-02-15 11:00:00,0
2092,60,Delhi,Current,338291.0,48385.0,628.0,1632.0,Travel,Low,2024-02-15 12:00:00,0
2093,35,Pune,Current,404499.0,54838.0,311.0,36741.0,Shopping,Medium,2024-02-15 13:00:00,0
2094,41,Pune,Current,489758.0,56806.0,334.0,15274.0,Shopping,Low,2024-02-15 14:00:00,0
2095,29,Mumbai,Current,372294.0,68601.0,,35284.0,Travel,High,2024-02-15 15:00:00,0
2096,29,Mumbai,Current,685073.0,76939.0,751.0,24179.0,Shopping,Medium,2024-02-15 16:00:00,0
2097,30,Pune,Current,490300.0,62930.0,519.0,25345.0,Shopping,High,2024-02-15 17:00:00,1
2098,46,Pune,Savings,416665.0,53591.0,740.0,22779.0,Shopping,Low,2024-02-15 18:00:00,0
2099,61,Pune,Savings,304798.0,60495.0,834.0,39546.0,Travel,High,2024-02-15 19:00:00,0
2100,55,Mumbai,Current,572667.0,53215.0,528.0,10125.0,Utilities,Medium,2024-02-15 20:00:00,0
2101,45,Pune,Current,569250.0,27149.0,643.0,32294.0,Travel,Medium,2024-02-15 21:00:00,0
2102,46,Pune,Savings,381169.0,81839.0,379.0,38216.0,Travel,Low,2024-02-15 22:00:00,1
2103,31,Bangalore,Savings,164551.0,78069.0,652.0,33596.0,Travel,Medium,2024-02-15 23:00:00,0
2104,58,Delhi,Savings,561614.0,99767.0,695.0,52896.0,Shopping,High,2024-02-16 00:00:00,0
2105,22,Hyderabad,Savings,471979.0,105610.0,589.0,18653.0,Utilities,High,2024-02-16 01:00:00,0
2106,27,Delhi,Current,550411.0,36480.0,754.0,36488.0,Travel,High,2024-02-16 02:00:00,0
2107,38,Bangalore,Savings,793576.0,53292.0,427.0,23727.0,Travel,High,2024-02-16 03:00:00,0
2108,47,Hyderabad,Current,495975.0,110231.0,,39801.0,Utilities,Low,2024-02-16 04:00:00,0
2109,54,Pune,Current,422924.0,59189.0,658.0,24908.0,Utilities,High,2024-02-16 05:00:00,0
2110,47,Bangalore,Current,327902.0,64884.0,826.0,20345.0,Utilities,Low,2024-02-16 06:00:00,0
2111,37,Pune,Savings,453137.0,29577.0,612.0,40673.0,Shopping,High,2024-02-16 07:00:00,1
2112,63,Mumbai,Savings,524087.0,63006.0,374.0,19101.0,Utilities,Low,2024-02-16 08:00:00,0
2113,64,Bangalore,Current,507996.0,98639.0,845.0,8047.0,Shopping,High,2024-02-16 09:00:00,0
2114,44,Mumbai,Current,758520.0,85733.0,495.0,18798.0,Travel,High,2024-02-16 10:00:00,0
2115,45,Bangalore,Current,574863.0,47800.0,328.0,32428.0,Shopping,Low,2024-02-16 11:00:00,0
2116,27,Bangalore,Savings,479780.0,52074.0,315.0,41704.0,Utilities,Medium,2024-02-16 12:00:00,1
2117,26,Mumbai,Current,394016.0,,,26334.0,Shopping,Medium,2024-02-16 13:00:00,0
2118,44,Hyderabad,Savings,540001.0,42977.0,704.0,40818.0,Utilities,Medium,2024-02-16 14:00:00,0
2119,53,Delhi,Current,363949.0,21796.0,830.0,8702.0,Shopping,Low,2024-02-16 15:00:00,0
2120,49,Pune,Current,526975.0,58304.0,376.0,19681.0,Travel,Medium,2024-02-16 16:00:00,0
2121,63,Bangalore,Current,573112.0,90202.0,528.0,21537.0,Shopping,Medium,2024-02-16 17:00:00,0
2122,42,Pune,Savings,467532.0,67109.0,596.0,23625.0,Travel,Low,2024-02-16 18:00:00,0
2123,46,Mumbai,Savings,405457.0,87325.0,809.0,26009.0,Utilities,Medium,2024-02-16 19:00:00,0
2124,48,Pune,Current,172205.0,81465.0,837.0,33291.0,Travel,Medium,2024-02-16 20:00:00,0
2125,41,Mumbai,Savings,671576.0,49064.0,625.0,19662.0,Utilities,Medium,2024-02-16 21:00:00,0
2126,27,Pune,Current,560495.0,44810.0,662.0,26668.0,Utilities,Low,2024-02-16 22:00:00,0
2127,37,Delhi,Savings,564143.0,45576.0,658.0,24459.0,Travel,Low,2024-02-16 23:00:00,0
2128,40,Delhi,Savings,265797.0,,623.0,13889.0,Travel,Medium,2024-02-17 00:00:00,0
2129,61,Delhi,Savings,706976.0,60647.0,625.0,23636.0,Shopping,Medium,2024-02-17 01:00:00,0
2130,40,Delhi,Current,430217.0,,464.0,23276.0,Shopping,Low,2024-02-17 02:00:00,0
2131,42,Delhi,Savings,456681.0,71828.0,754.0,23019.0,Travel,Medium,2024-02-17 03:00:00,0
2132,48,Delhi,Savings,339607.0,61438.0,452.0,25381.0,Travel,Low,2024-02-17 04:00:00,0
2133,60,Mumbai,Current,231958.0,69429.0,426.0,25908.0,Travel,Medium,2024-02-17 05:00:00,0
2134,27,Bangalore,Current,673602.0,81140.0,492.0,19812.0,Travel,Low,2024-02-17 06:00:00,0
2135,21,Pune,Current,692990.0,63976.0,829.0,40273.0,Utilities,High,2024-02-17 07:00:00,0
2136,52,Delhi,Current,475171.0,92631.0,309.0,10966.0,Travel,High,2024-02-17 08:00:00,0
2137,33,Mumbai,Savings,,72439.0,391.0,16348.0,Travel,Low,2024-02-17 09:00:00,0
2138,50,Mumbai,Savings,443443.0,44857.0,438.0,58360.0,Travel,High,2024-02-17 10:00:00,0
2139,43,Mumbai,Savings,447558.0,55246.0,780.0,12544.0,Travel,Medium,2024-02-17 11:00:00,0
2140,39,Bangalore,Savings,320021.0,14774.0,748.0,8755.0,Utilities,Low,2024-02-17 12:00:00,0
2141,52,Pune,Savings,456162.0,41956.0,632.0,33814.0,Shopping,Low,2024-02-17 13:00:00,0
2142,50,Bangalore,Current,522965.0,52380.0,639.0,75.0,Shopping,Medium,2024-02-17 14:00:00,0
2143,49,Hyderabad,Savings,652724.0,70925.0,351.0,22177.0,Shopping,Medium,2024-02-17 15:00:00,0
2144,49,Mumbai,Savings,502137.0,44993.0,765.0,50750.0,Shopping,Low,2024-02-17 16:00:00,0
2145,50,Hyderabad,Savings,263547.0,35075.0,,6461.0,Shopping,Medium,2024-02-17 17:00:00,0
2146,36,Delhi,Current,553032.0,22249.0,700.0,1216.0,Utilities,Low,2024-02-17 18:00:00,0
2147,60,Delhi,Current,461610.0,48072.0,738.0,7010.0,Shopping,Medium,2024-02-17 19:00:00,0
2148,39,Bangalore,Savings,705561.0,99017.0,808.0,35780.0,Utilities,Low,2024-02-17 20:00:00,0
2149,38,Pune,Current,714419.0,65422.0,452.0,38497.0,Utilities,Medium,2024-02-17 21:00:00,0
2150,21,Hyderabad,Current,719668.0,78792.0,813.0,18849.0,Shopping,Medium,2024-02-17 22:00:00,1
2151,34,Pune,Current,415762.0,41999.0,802.0,33199.0,Shopping,High,2024-02-17 23:00:00,0
2152,22,Bangalore,Current,798478.0,28531.0,305.0,41683.0,Shopping,High,2024-02-18 00:00:00,0
2153,48,Delhi,Current,552641.0,35578.0,799.0,46448.0,Travel,High,2024-02-18 01:00:00,0
2154,50,Pune,Current,743957.0,58057.0,417.0,22044.0,Utilities,Medium,2024-02-18 02:00:00,0
2155,58,Pune,Current,424607.0,20117.0,,-2618.0,Shopping,Low,2024-02-18 03:00:00,0
2156,24,Delhi,Savings,455210.0,39868.0,767.0,15149.0,Travel,Medium,2024-02-18 04:00:00,0
2157,21,Hyderabad,Savings,,48273.0,460.0,19878.0,Utilities,High,2024-02-18 05:00:00,0
2158,28,Delhi,Current,522782.0,33581.0,569.0,21893.0,Travel,Medium,2024-02-18 06:00:00,0
2159,49,Pune,Savings,688222.0,17526.0,355.0,22746.0,Travel,High,2024-02-18 07:00:00,0
2160,59,Hyderabad,Savings,465181.0,65793.0,527.0,38427.0,Shopping,High,2024-02-18 08:00:00,0
2161,23,Hyderabad,Current,674692.0,60917.0,448.0,40293.0,Utilities,Low,2024-02-18 09:00:00,0
2162,52,Delhi,Savings,609835.0,75581.0,345.0,22940.0,Travel,Low,2024-02-18 10:00:00,0
2163,30,Pune,Current,467991.0,37791.0,,38182.0,Utilities,High,2024-02-18 11:00:00,0
2164,30,Bangalore,Current,598201.0,75198.0,639.0,29292.0,Shopping,High,2024-02-18 12:00:00,0
2165,39,Pune,Current,429010.0,90586.0,712.0,25774.0,Utilities,Medium,2024-02-18 13:00:00,0
2166,54,Mumbai,Savings,852531.0,65244.0,819.0,35879.0,Travel,High,2024-02-18 14:00:00,0
2167,53,Bangalore,Savings,100350.0,47801.0,643.0,25867.0,Travel,Medium,2024-02-18 15:00:00,0
2168,43,Hyderabad,Savings,600941.0,62902.0,686.0,49694.0,Utilities,High,2024-02-18 16:00:00,0
2169,48,Bangalore,Savings,235311.0,46844.0,772.0,7739.0,Travel,Low,2024-02-18 17:00:00,0
2170,52,Hyderabad,Current,466151.0,43514.0,574.0,18818.0,Travel,Low,2024-02-18 18:00:00,0
2171,27,Hyderabad,Current,487159.0,73665.0,652.0,23482.0,Travel,High,2024-02-18 19:00:00,0
2172,49,Bangalore,Savings,726145.0,57219.0,365.0,30273.0,Shopping,Medium,2024-02-18 20:00:00,0
2173,28,Hyderabad,Current,396177.0,84102.0,378.0,40216.0,Shopping,Medium,2024-02-18 21:00:00,1
2174,21,Hyderabad,Current,696202.0,51152.0,501.0,24707.0,Travel,Medium,2024-02-18 22:00:00,0
2175,23,Mumbai,Savings,323178.0,53177.0,412.0,7933.0,Utilities,High,2024-02-18 23:00:00,0
2176,44,Pune,Current,702000.0,48670.0,390.0,35110.0,Shopping,High,2024-02-19 00:00:00,0
2177,43,Pune,Savings,428848.0,37596.0,440.0,34060.0,Utilities,Low,2024-02-19 01:00:00,0
2178,28,Mumbai,Current,511015.0,76288.0,588.0,1698.0,Travel,Low,2024-02-19 02:00:00,0
2179,57,Bangalore,Savings,449543.0,103714.0,710.0,24954.0,Travel,High,2024-02-19 03:00:00,0
2180,23,Delhi,Current,692355.0,,676.0,5918.0,Utilities,Low,2024-02-19 04:00:00,0
2181,53,Delhi,Current,663161.0,46390.0,683.0,17024.0,Shopping,Medium,2024-02-19 05:00:00,0
2182,48,Delhi,Savings,566525.0,45094.0,451.0,14166.0,Utilities,Medium,2024-02-19 06:00:00,0
2183,28,Mumbai,Savings,327220.0,46405.0,,34711.0,Utilities,High,2024-02-19 07:00:00,0
2184,54,Mumbai,Savings,392747.0,92996.0,668.0,26402.0,Travel,Medium,2024-02-19 08:00:00,1
2185,55,Hyderabad,Savings,345714.0,45630.0,761.0,9573.0,Shopping,High,2024-02-19 09:00:00,0
2186,52,Delhi,Current,162779.0,48295.0,311.0,35561.0,Utilities,Medium,2024-02-19 10:00:00,1
2187,44,Bangalore,Current,689198.0,35193.0,455.0,7794.0,Shopping,High,2024-02-19 11:00:00,0
2188,34,Bangalore,Savings,450826.0,65873.0,776.0,28961.0,Travel,Medium,2024-02-19 12:00:00,0
2189,52,Delhi,Current,449226.0,58655.0,700.0,15232.0,Shopping,Medium,2024-02-19 13:00:00,0
2190,63,Delhi,Savings,724415.0,37256.0,476.0,20612.0,Travel,Low,2024-02-19 14:00:00,0
2191,36,Delhi,Savings,428602.0,42143.0,640.0,31051.0,Shopping,Low,2024-02-19 15:00:00,0
2192,24,Mumbai,Current,373929.0,90659.0,356.0,31257.0,Utilities,Low,2024-02-19 16:00:00,0
2193,57,Mumbai,Current,466288.0,60654.0,,41044.0,Travel,Low,2024-02-19 17:00:00,0
2194,41,Mumbai,Savings,330100.0,,502.0,24013.0,Utilities,Low,2024-02-19 18:00:00,0
2195,34,Pune,Savings,551653.0,62113.0,501.0,28677.0,Travel,Low,2024-02-19 19:00:00,0
2196,51,Bangalore,Savings,443951.0,87893.0,629.0,19747.0,Shopping,High,2024-02-19 20:00:00,0
2197,38,Bangalore,Current,423909.0,39096.0,662.0,27184.0,Shopping,High,2024-02-19 21:00:00,0
2198,27,Hyderabad,Current,410915.0,,753.0,30274.0,Travel,Low,2024-02-19 22:00:00,0
2199,30,Mumbai,Current,484067.0,56621.0,655.0,23820.0,Travel,High,2024-02-19 23:00:00,0
1764,40,Delhi,Savings,555290.0,74878.0,,44840.0,Travel,Low,2024-02-01 20:00:00,0
1528,50,Bangalore,Current,395209.0,48700.0,601.0,29060.0,Shopping,High,2024-01-23 00:00:00,0
1025,32,Hyderabad,Current,669104.0,49025.0,558.0,39431.0,Utilities,Low,2024-01-02 01:00:00,0
1190,59,Pune,Savings,661276.0,74901.0,810.0,31412.0,Utilities,Medium,2024-01-08 22:00:00,0
1748,47,Delhi,Current,430989.0,80068.0,457.0,15249.0,Travel,Low,2024-02-01 04:00:00,0
1314,25,Pune,Savings,298383.0,85383.0,688.0,38424.0,Travel,Medium,2024-01-14 02:00:00,0
1043,45,Mumbai,Savings,656885.0,33088.0,625.0,11394.0,Travel,High,2024-01-02 19:00:00,0
1409,46,Pune,Savings,316668.0,49572.0,414.0,3647.0,Utilities,High,2024-01-18 01:00:00,0
1847,64,Mumbai,Current,,63397.0,482.0,32177.0,Travel,High,2024-02-05 07:00:00,0
2057,63,Delhi,Current,687718.0,56504.0,614.0,30928.0,Travel,Low,2024-02-14 01:00:00,0
1917,21,Bangalore,Current,560313.0,53468.0,552.0,7539.0,Shopping,Low,2024-02-08 05:00:00,0
1556,62,Mumbai,Current,257695.0,66778.0,337.0,27461.0,Shopping,Low,2024-01-24 04:00:00,0
1888,57,Hyderabad,Current,669421.0,60585.0,308.0,17946.0,Travel,Medium,2024-02-07 00:00:00,0
2087,41,Pune,Savings,565008.0,62987.0,508.0,17970.0,Travel,Medium,2024-02-15 07:00:00,0
1155,22,Delhi,Current,797254.0,65534.0,473.0,21356.0,Travel,Medium,2024-01-07 11:00:00,0
1326,57,Pune,Savings,393488.0,88008.0,328.0,10211.0,Shopping,Low,2024-01-14 14:00:00,0
1581,49,Bangalore,Savings,251037.0,45407.0,797.0,26674.0,Shopping,Low,2024-01-25 05:00:00,1
1104,61,Bangalore,Current,630938.0,81458.0,365.0,6880.0,Travel,High,2024-01-05 08:00:00,0
1336,23,Pune,Current,,49235.0,471.0,19097.0,Shopping,Low,2024-01-15 00:00:00,0
2163,30,Pune,Current,467991.0,37791.0,,38182.0,Utilities,High,2024-02-18 11:00:00,0
1403,62,Hyderabad,Savings,638624.0,43432.0,790.0,-5643.0,Utilities,High,2024-01-17 19:00:00,0
1193,57,Pune,Savings,385789.0,25238.0,519.0,25075.0,Shopping,High,2024-01-09 01:00:00,0
1383,42,Delhi,Savings,534286.0,71913.0,629.0,4087.0,Travel,Low,2024-01-16 23:00:00,0
1071,51,Pune,Savings,397406.0,64475.0,391.0,32195.0,Utilities,Low,2024-01-03 23:00:00,0
1744,54,Hyderabad,Savings,606894.0,,779.0,23522.0,Utilities,Medium,2024-02-01 00:00:00,0
1548,55,Mumbai,Savings,621552.0,76911.0,400.0,25353.0,Travel,Low,2024-01-23 20:00:00,0
1539,32,Mumbai,Current,602201.0,47696.0,414.0,10203.0,Travel,Medium,2024-01-23 11:00:00,0
2120,49,Pune,Current,526975.0,58304.0,376.0,19681.0,Travel,Medium,2024-02-16 16:00:00,0
1388,57,Mumbai,Current,585272.0,48919.0,753.0,22742.0,Shopping,Medium,2024-01-17 04:00:00,0
1951,25,Hyderabad,Savings,495900.0,76182.0,575.0,6610.0,Shopping,High,2024-02-09 15:00:00,1
2078,49,Pune,Savings,519425.0,,695.0,22103.0,Travel,High,2024-02-14 22:00:00,0
1863,64,Mumbai,Current,412978.0,90161.0,386.0,15750.0,Shopping,Medium,2024-02-05 23:00:00,0
1456,39,Bangalore,Current,435164.0,48556.0,800.0,4237.0,Travel,Low,2024-01-20 00:00:00,0
1168,53,Pune,Current,561189.0,54342.0,330.0,17963.0,Shopping,High,2024-01-08 00:00:00,0
2196,51,Bangalore,Savings,443951.0,87893.0,629.0,19747.0,Shopping,High,2024-02-19 20:00:00,0
1498,54,Mumbai,Savings,467763.0,58094.0,491.0,26044.0,Travel,Low,2024-01-21 18:00:00,0
1015,23,Mumbai,Current,574093.0,78689.0,792.0,29990.0,Utilities,Low,2024-01-01 15:00:00,0
1297,37,Bangalore,Current,734338.0,58332.0,813.0,23299.0,Shopping,Low,2024-01-13 09:00:00,0
1844,59,Delhi,Savings,678874.0,71773.0,648.0,25894.0,Shopping,Medium,2024-02-05 04:00:00,0
1451,25,Delhi,Current,477267.0,67833.0,577.0,7257.0,Shopping,High,2024-01-19 19:00:00,1
